product_code,product_name,series_code,series_name,category_level1_code,category_level2_code,category_level3_code,delivery_mode_codes,sale_status_code,target_learning_goal_codes,target_learner_identity_codes,target_grade_codes,sale_price,original_price
enterprise_training,企业培训与合规线,customer_service_training_advanced,服务质量提升班,enterprise_training,general_enterprise_training,customer_service_training,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],4280,5980
enterprise_training,企业培训与合规线,data_compliance_foundation,数据合规认知班,enterprise_training,compliance_and_safety,data_compliance,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional"", ""freelancer""]",[],2880,4080
enterprise_training,企业培训与合规线,data_compliance_practice,隐私保护实务班,enterprise_training,compliance_and_safety,data_compliance,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional"", ""freelancer""]",[],3980,5680
enterprise_training,企业培训与合规线,data_compliance_advanced,数据治理进阶班,enterprise_training,compliance_and_safety,data_compliance,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional"", ""freelancer""]",[],5180,7280
enterprise_training,企业培训与合规线,workplace_safety_foundation,安全生产上岗班,enterprise_training,compliance_and_safety,workplace_safety,"[""offline_face_to_face"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],1980,2880
enterprise_training,企业培训与合规线,workplace_safety_practice,现场风险防控班,enterprise_training,compliance_and_safety,workplace_safety,"[""offline_face_to_face"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],2980,4380
enterprise_training,企业培训与合规线,workplace_safety_advanced,应急处置进阶班,enterprise_training,compliance_and_safety,workplace_safety,"[""offline_face_to_face"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],3980,5680
enterprise_training,企业培训与合规线,service_standard_foundation,服务标准建设班,enterprise_training,compliance_and_safety,service_standard,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],2180,3180
enterprise_training,企业培训与合规线,service_standard_practice,服务流程优化班,enterprise_training,compliance_and_safety,service_standard,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],3180,4580
enterprise_training,企业培训与合规线,service_standard_advanced,门店服务体验进阶班,enterprise_training,compliance_and_safety,service_standard,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""promotion""]","[""working_professional""]",[],4180,5880
campus_growth,校园成长线,campus_employability_foundation,大学生就业启航班,campus_growth,college_growth,campus_employability,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""job_seeker""]","[""junior_college"", ""undergraduate""]",1880,2680
campus_growth,校园成长线,campus_employability_practice,简历面试突破班,campus_growth,college_growth,campus_employability,"[""online_live"", ""online_recorded""]",on_sale,"[""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""job_seeker""]","[""junior_college"", ""undergraduate""]",2580,3580
campus_growth,校园成长线,campus_employability_advanced,校招拿Offer冲刺班,campus_growth,college_growth,campus_employability,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""skill_improvement"", ""job_hunting""]","[""in_school_student"", ""job_seeker""]","[""junior_college"", ""undergraduate""]",3280,4580
campus_growth,校园成长线,internship_preparation_foundation,实习准备启航班,campus_growth,college_growth,internship_preparation,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""job_hunting"", ""skill_improvement""]","[""in_school_student"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",1780,2580
campus_growth,校园成长线,internship_preparation_practice,实习申请实战班,campus_growth,college_growth,internship_preparation,"[""online_live"", ""online_recorded""]",on_sale,"[""job_hunting"", ""skill_improvement""]","[""in_school_student"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",2480,3480
campus_growth,校园成长线,internship_preparation_advanced,校招实习双线冲刺班,campus_growth,college_growth,internship_preparation,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""job_hunting"", ""skill_improvement""]","[""in_school_student"", ""job_seeker""]","[""junior_college"", ""undergraduate"", ""master""]",3180,4480
campus_growth,校园成长线,academic_planning_foundation,学业规划启蒙班,campus_growth,college_growth,academic_planning,"[""online_live"", ""online_recorded""]",on_sale,"[""postgraduate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student""]","[""junior_college"", ""undergraduate"", ""master""]",2580,3580
campus_growth,校园成长线,academic_planning_practice,升学路径设计班,campus_growth,college_growth,academic_planning,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""postgraduate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student""]","[""junior_college"", ""undergraduate"", ""master""]",3280,4680
campus_growth,校园成长线,academic_planning_advanced,保研考研规划班,campus_growth,college_growth,academic_planning,"[""online_live"", ""online_recorded""]",on_sale,"[""postgraduate_exam"", ""skill_improvement"", ""job_hunting""]","[""in_school_student""]","[""junior_college"", ""undergraduate"", ""master""]",3980,5680
campus_growth,校园成长线,senior_transition_foundation,初升高衔接班,campus_growth,middle_high_school_transition,senior_transition,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",1680,2380
campus_growth,校园成长线,senior_transition_practice,高一适应提升班,campus_growth,middle_high_school_transition,senior_transition,"[""online_live"", ""online_recorded""]",on_sale,"[""school_sync"", ""score_improvement""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2280,3180
campus_growth,校园成长线,senior_transition_advanced,高中关键学科突破班,campus_growth,middle_high_school_transition,senior_transition,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2980,4180
campus_growth,校园成长线,middle_high_school_math_foundation,中学数学同步班,campus_growth,middle_high_school_transition,middle_high_school_math,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",1680,2480
campus_growth,校园成长线,middle_high_school_math_practice,中高考数学提分班,campus_growth,middle_high_school_transition,middle_high_school_math,"[""online_live"", ""online_recorded""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2280,3280
campus_growth,校园成长线,middle_high_school_math_advanced,高中数学专题突破班,campus_growth,middle_high_school_transition,middle_high_school_math,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2980,4280
campus_growth,校园成长线,middle_high_school_english_foundation,中学英语同步班,campus_growth,middle_high_school_transition,middle_high_school_english,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",1680,2480
campus_growth,校园成长线,middle_high_school_english_practice,中高考英语提分班,campus_growth,middle_high_school_transition,middle_high_school_english,"[""online_live"", ""online_recorded""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2280,3280
campus_growth,校园成长线,middle_high_school_english_advanced,高中英语阅读写作班,campus_growth,middle_high_school_transition,middle_high_school_english,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2980,4280
campus_growth,校园成长线,middle_high_school_physics_foundation,中学物理同步班,campus_growth,middle_high_school_transition,middle_high_school_physics,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",1780,2580
campus_growth,校园成长线,middle_high_school_physics_practice,中高考物理提分班,campus_growth,middle_high_school_transition,middle_high_school_physics,"[""online_live"", ""online_recorded""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2380,3480
campus_growth,校园成长线,middle_high_school_physics_advanced,高中物理模型突破班,campus_growth,middle_high_school_transition,middle_high_school_physics,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",3080,4380
campus_growth,校园成长线,middle_high_school_chemistry_foundation,中学化学同步班,campus_growth,middle_high_school_transition,middle_high_school_chemistry,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",1780,2580
campus_growth,校园成长线,middle_high_school_chemistry_practice,中高考化学提分班,campus_growth,middle_high_school_transition,middle_high_school_chemistry,"[""online_live"", ""online_recorded""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2380,3480
campus_growth,校园成长线,middle_high_school_chemistry_advanced,高中化学原理突破班,campus_growth,middle_high_school_transition,middle_high_school_chemistry,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""school_sync"", ""score_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",3080,4380
campus_growth,校园成长线,middle_high_school_informatics_foundation,信息科技启蒙班,campus_growth,middle_high_school_transition,middle_high_school_informatics,"[""online_live"", ""online_recorded""]",on_sale,"[""interest_learning"", ""skill_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",1680,2480
campus_growth,校园成长线,middle_high_school_informatics_practice,编程素养提升班,campus_growth,middle_high_school_transition,middle_high_school_informatics,"[""online_live"", ""offline_face_to_face""]",on_sale,"[""interest_learning"", ""skill_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2280,3280
campus_growth,校园成长线,middle_high_school_informatics_advanced,信息学竞赛入门班,campus_growth,middle_high_school_transition,middle_high_school_informatics,"[""online_live"", ""online_recorded""]",on_sale,"[""interest_learning"", ""skill_improvement"", ""exam_preparation""]","[""in_school_student""]","[""junior_middle"", ""senior_high""]",2980,4180
